pointid,Project,Block,Point,Year,Date,StartTime,Observer,DOY
ORBBS_601_11,ORBBS,601,11,1995,5/11/1995,8:08,"Ricketts, Julia C",131
ORBBS_601_11,ORBBS,601,11,1996,6/5/1996,8:09,"Matsuoka, Steve M",157
ORBBS_601_11,ORBBS,601,11,1996,5/9/1996,8:09,"Ricketts, Julia C",130
ORBBS_601_11,ORBBS,601,11,1995,5/8/1995,8:10,"Ricketts, Julia C",128
ORBBS_601_11,ORBBS,601,11,1993,6/2/1993,8:18,"Matsuoka, Steve M",153
ORBBS_601_11,ORBBS,601,11,1994,5/17/1994,8:24,"Ricketts, Julia C",137
ORBBS_601_11,ORBBS,601,11,1997,6/11/1997,8:24,"Handel, Colleen M",162
ORBBS_601_11,ORBBS,601,11,2000,6/15/2000,8:42,"Handel, Colleen M",167
ORBBS_601_11,ORBBS,601,11,1994,5/12/1994,8:53,"Ricketts, Julia C",132
ORBBS_601_11,ORBBS,601,11,1994,5/9/1994,9:31,"Ricketts, Julia C",129
ORBBS_601_11,ORBBS,601,11,1998,6/10/1998,9:46,"Handel, Colleen M",161
ORBBS_601_11,ORBBS,601,11,1998,6/10/1998,9:46,"Parkinson, Kristina A",161
ORBBS_601_11,ORBBS,601,11,1998,6/10/1998,9:46,"Brelsford, Alan T",161
ORBBS_602_1,ORBBS,602,1,2001,6/15/2001,4:52,"Cotter, Paul A",166
ORBBS_602_1,ORBBS,602,1,2002,6/18/2002,4:30,"Cotter, Paul A",169
ORBBS_602_1,ORBBS,602,1,2004,6/16/2004,5:02,"Handel, Colleen M",168
ORBBS_602_1,ORBBS,602,1,2006,6/14/2006,5:14,"Handel, Colleen M",165
ORBBS_602_1,ORBBS,602,1,2008,6/19/2008,5:10,"Handel, Colleen M",171
ORBBS_602_1,ORBBS,602,1,2010,6/14/2010,5:00,"Handel, Colleen M",165
ORBBS_602_1,ORBBS,602,1,2012,6/18/2012,5:20,"Handel, Colleen M",170
ORBBS_602_1,ORBBS,602,1,2013,6/20/2013,5:49,"Handel, Colleen M",171
ORBBS_602_1,ORBBS,602,1,2014,6/16/2014,4:52,"Handel, Colleen M",167
ORBBS_602_1,ORBBS,602,1,2016,6/15/2016,4:29,"Pajot, Lisa M",167
ORBBS_602_1,ORBBS,602,1,2018,6/20/2018,5:00,"Handel, Colleen M",171
ORBBS_602_1,ORBBS,602,1,2020,6/17/2020,4:52,"Handel, Colleen M",169
ORBBS_602_1,ORBBS,602,1,1994,6/15/1994,4:27,"Krajcirik, Lisa M",166
ORBBS_602_1,ORBBS,602,1,1995,6/28/1995,4:27,"deZeeuw, Maureen L",179
ORBBS_602_1,ORBBS,602,1,1998,6/17/1998,4:32,"Handel, Colleen M",168
ORBBS_602_1,ORBBS,602,1,1998,6/17/1998,4:32,"Troyer, Janice K",168
ORBBS_602_1,ORBBS,602,1,1994,6/27/1994,4:35,"Handel, Colleen M",178
ORBBS_602_1,ORBBS,602,1,1995,6/15/1995,4:35,"Matsuoka, Steve M",166
ORBBS_602_1,ORBBS,602,1,1996,6/22/1996,4:36,"Scott, Hustace  H",174
ORBBS_602_1,ORBBS,602,1,1996,6/17/1996,4:37,"Matsuoka, Steve M",169
ORBBS_602_1,ORBBS,602,1,1997,6/22/1997,4:38,"Handel, Colleen M",173
ORBBS_602_1,ORBBS,602,1,1999,6/17/1999,4:41,"Matsuoka, Steve M",168
ORBBS_602_1,ORBBS,602,1,1994,5/31/1994,4:43,"Ricketts, Julia C",151
ORBBS_602_1,ORBBS,602,1,1995,6/2/1995,4:43,"Sotak, Diane L",153
ORBBS_602_1,ORBBS,602,1,2000,6/16/2000,4:50,"Handel, Colleen M",168
ORBBS_602_1,ORBBS,602,1,1993,6/17/1993,4:52,"Matsuoka, Steve M",168
ORBBS_602_1,ORBBS,602,1,1996,5/28/1996,4:58,"Matsuoka, Steve M",149
ORBBS_602_1,ORBBS,602,1,1995,5/27/1995,5:03,"Matsuoka, Steve M",147
ORBBS_602_1,ORBBS,602,1,1996,6/9/1996,5:05,"Handel, Colleen M",161
ORBBS_602_1,ORBBS,602,1,1993,5/28/1993,5:10,"Matsuoka, Steve M",148
ORBBS_602_1,ORBBS,602,1,1993,6/4/1993,5:10,JDMason,155
ORBBS_602_1,ORBBS,602,1,1993,6/26/1993,5:10,JDMason,177
ORBBS_602_1,ORBBS,602,1,1994,5/24/1994,5:12,"Handel, Colleen M",144
ORBBS_602_1,ORBBS,602,1,1995,5/22/1995,5:14,"Matsuoka, Steve M",142
ORBBS_602_1,ORBBS,602,1,1994,5/27/1994,5:15,"Handel, Colleen M",147
ORBBS_602_1,ORBBS,602,1,1993,5/24/1993,5:15,"Matsuoka, Steve M",144
ORBBS_602_1,ORBBS,602,1,1996,5/18/1996,5:16,"Matsuoka, Steve M",139
ORBBS_602_1,ORBBS,602,1,1996,5/22/1996,5:23,"Matsuoka, Steve M",143
ORBBS_602_1,ORBBS,602,1,1995,5/16/1995,5:29,"Matsuoka, Steve M",136
ORBBS_602_1,ORBBS,602,1,1993,5/20/1993,5:30,"Handel, Colleen M",140
ORBBS_602_1,ORBBS,602,1,1996,5/13/1996,5:34,"Matsuoka, Steve M",134
ORBBS_602_1,ORBBS,602,1,1995,5/8/1995,5:42,"Matsuoka, Steve M",128
ORBBS_602_1,ORBBS,602,1,1994,5/9/1994,5:46,"Handel, Colleen M",129
ORBBS_602_1,ORBBS,602,1,1995,5/11/1995,5:47,"Matsuoka, Steve M",131
ORBBS_602_1,ORBBS,602,1,1993,5/14/1993,5:48,"Matsuoka, Steve M",134
ORBBS_602_1,ORBBS,602,1,1996,5/7/1996,5:50,"Matsuoka, Steve M",128
ORBBS_602_1,ORBBS,602,1,1994,5/17/1994,6:09,"Handel, Colleen M",137
ORBBS_602_1,ORBBS,602,1,1994,5/13/1994,6:14,"Handel, Colleen M",133
ORBBS_602_1,ORBBS,602,1,1994,5/5/1994,6:16,"Handel, Colleen M",125
ORBBS_602_1,ORBBS,602,1,1993,5/7/1993,6:23,"Matsuoka, Steve M",127
ORBBS_613_6,ORBBS,613,6,2002,6/25/2002,5:45,"Cotter, Paul A",176
ORBBS_613_6,ORBBS,613,6,2006,6/22/2006,6:32,"Van Hemert, Caroline R",173
ORBBS_613_6,ORBBS,613,6,2008,6/24/2008,6:52,"Pajot, Lisa M",176
ORBBS_613_6,ORBBS,613,6,2009,6/26/2009,7:24,"Handel, Colleen M",177
ORBBS_613_6,ORBBS,613,6,2010,6/24/2010,6:43,"Pajot, Lisa M",175
ORBBS_613_6,ORBBS,613,6,2011,6/17/2011,6:35,"Pajot, Lisa M",168
ORBBS_613_6,ORBBS,613,6,2011,6/22/2011,6:19,"Pajot, Lisa M",173
ORBBS_613_6,ORBBS,613,6,2013,6/21/2013,6:20,"Pajot, Lisa M",172
ORBBS_613_6,ORBBS,613,6,2015,6/21/2015,6:55,"Pajot, Lisa M",172
ORBBS_613_6,ORBBS,613,6,2016,6/22/2016,6:16,"Pajot, Lisa M",174
ORBBS_613_6,ORBBS,613,6,2018,6/21/2018,6:24,"Pajot, Lisa M",172
ORBBS_613_6,ORBBS,613,6,2020,6/20/2020,6:27,"Pajot, Lisa M",172
ORBBS_613_6,ORBBS,613,6,2000,6/22/2000,6:06,"Pajot, Lisa M",174
ORBBS_613_6,ORBBS,613,6,1994,6/22/1994,6:28,"Matsuoka, Steve M",173
ORBBS_613_6,ORBBS,613,6,1996,6/19/1996,6:30,"Matsuoka, Steve M",171
ORBBS_613_6,ORBBS,613,6,1999,6/21/1999,6:34,"Matsuoka, Steve M",172
ORBBS_613_6,ORBBS,613,6,1995,6/19/1995,6:41,"Matsuoka, Steve M",170
ORBBS_613_6,ORBBS,613,6,1993,6/21/1993,6:49,"Matsuoka, Steve M",172
ORBBS_613_6,ORBBS,613,6,1997,6/23/1997,6:54,"Handel, Colleen M",174
ORBBS_613_6,ORBBS,613,6,1998,6/23/1998,7:22,"Handel, Colleen M",174
ORBBS_604_12,ORBBS,604,12,2001,6/13/2001,8:21,"Cotter, Paul A",164
ORBBS_604_12,ORBBS,604,12,2001,6/19/2001,6:51,"Senner, Nathan R",170
ORBBS_604_12,ORBBS,604,12,2002,6/14/2002,7:26,"Senner, Nathan R",165
ORBBS_604_12,ORBBS,604,12,2002,6/14/2002,7:26,"Cotter, Paul A",165
ORBBS_604_12,ORBBS,604,12,2004,6/15/2004,10:36,"Handel, Colleen M",167
ORBBS_604_12,ORBBS,604,12,2006,6/13/2006,11:13,"Handel, Colleen M",164
ORBBS_604_12,ORBBS,604,12,2008,6/18/2008,10:03,"Handel, Colleen M",170
ORBBS_604_12,ORBBS,604,12,2010,6/11/2010,10:05,"Handel, Colleen M",162
ORBBS_604_12,ORBBS,604,12,2012,6/15/2012,9:48,"Handel, Colleen M",167
ORBBS_604_12,ORBBS,604,12,2014,6/14/2014,9:17,"Handel, Colleen M",165
ORBBS_604_12,ORBBS,604,12,2016,6/12/2016,8:37,"Pajot, Lisa M",164
ORBBS_604_12,ORBBS,604,12,2018,6/15/2018,9:14,"Handel, Colleen M",166
ORBBS_604_12,ORBBS,604,12,2020,6/12/2020,9:34,"Handel, Colleen M",164
ORBBS_604_12,ORBBS,604,12,1995,6/17/1995,7:20,"Sotak, Diane L",168
ORBBS_604_12,ORBBS,604,12,1996,6/28/1996,7:31,"deZeeuw, Maureen L",180
ORBBS_604_12,ORBBS,604,12,1997,6/13/1997,7:31,"deZeeuw, Maureen L",164
ORBBS_604_12,ORBBS,604,12,1993,6/5/1993,7:40,"Ricketts, Julia C",156
ORBBS_604_12,ORBBS,604,12,1993,6/14/1993,7:45,"deZeeuw, Maureen L",165
ORBBS_604_12,ORBBS,604,12,2005,6/17/2005,7:50,"deZeeuw, Maureen L",168
ORBBS_604_12,ORBBS,604,12,1994,6/13/1994,7:56,"deZeeuw, Maureen L",164
ORBBS_604_12,ORBBS,604,12,1995,5/27/1995,7:59,"Sotak, Diane L",147
ORBBS_604_12,ORBBS,604,12,1995,6/22/1995,7:59,"Matsuoka, Steve M",173
ORBBS_604_12,ORBBS,604,12,1994,6/26/1994,8:03,"Ricketts, Julia C",177
ORBBS_604_12,ORBBS,604,12,1999,6/15/1999,8:04,"Brelsford, Alan T",166
ORBBS_604_12,ORBBS,604,12,1995,6/2/1995,8:04,"deZeeuw, Maureen L",153
ORBBS_604_12,ORBBS,604,12,1995,5/22/1995,8:16,"Sotak, Diane L",142
ORBBS_604_12,ORBBS,604,12,1996,6/12/1996,8:18,"Handel, Colleen M",164
ORBBS_604_12,ORBBS,604,12,1993,5/24/1993,8:19,"deZeeuw, Maureen L",144
ORBBS_604_12,ORBBS,604,12,1994,5/23/1994,8:25,"Handel, Colleen M",143
ORBBS_604_12,ORBBS,604,12,1993,5/28/1993,8:28,"deZeeuw, Maureen L",148
ORBBS_604_12,ORBBS,604,12,1994,5/31/1994,8:33,"Handel, Colleen M",151
ORBBS_604_12,ORBBS,604,12,2000,6/19/2000,8:39,"Handel, Colleen M",171
ORBBS_604_12,ORBBS,604,12,1996,5/29/1996,8:44,"Handel, Colleen M",150
ORBBS_604_12,ORBBS,604,12,1996,5/22/1996,8:50,"Handel, Colleen M",143
ORBBS_604_12,ORBBS,604,12,1995,5/17/1995,8:51,"Sotak, Diane L",137
ORBBS_604_12,ORBBS,604,12,1994,5/16/1994,8:53,"Handel, Colleen M",136
ORBBS_604_12,ORBBS,604,12,1993,5/19/1993,8:53,"deZeeuw, Maureen L",139
ORBBS_604_12,ORBBS,604,12,1996,6/7/1996,8:57,"Matsuoka, Steve M",159
ORBBS_604_12,ORBBS,604,12,1994,5/26/1994,9:00,"Handel, Colleen M",146
ORBBS_604_12,ORBBS,604,12,1995,5/12/1995,9:02,"Sotak, Diane L",132
ORBBS_604_12,ORBBS,604,12,1996,5/17/1996,9:13,"Handel, Colleen M",138
ORBBS_604_12,ORBBS,604,12,1993,5/5/1993,9:14,"deZeeuw, Maureen L",125
ORBBS_604_12,ORBBS,604,12,1994,5/6/1994,9:19,"Handel, Colleen M",126
ORBBS_604_12,ORBBS,604,12,1993,5/14/1993,9:23,"deZeeuw, Maureen L",134
ORBBS_604_12,ORBBS,604,12,1994,5/12/1994,9:24,"Handel, Colleen M",132
ORBBS_604_12,ORBBS,604,12,1995,5/9/1995,9:38,"Sotak, Diane L",129
ORBBS_604_12,ORBBS,604,12,1993,6/26/1993,9:43,"Handel, Colleen M",177
ORBBS_604_12,ORBBS,604,12,1993,5/10/1993,9:44,"deZeeuw, Maureen L",130
ORBBS_604_12,ORBBS,604,12,1996,5/7/1996,9:48,"Handel, Colleen M",128
ORBBS_604_12,ORBBS,604,12,1996,5/13/1996,9:54,"Handel, Colleen M",134
ORBBS_604_12,ORBBS,604,12,1998,6/15/1998,10:14,"Handel, Colleen M",166
ORBBS_604_12,ORBBS,604,12,1998,6/15/1998,10:14,"White, Linda G ",166
ORBBS_604_12,ORBBS,604,12,1998,6/15/1998,10:14,"Parkinson, Kristina A",166
ORBBS_601_5,ORBBS,601,5,2001,6/12/2001,6:12,"Cotter, Paul A",163
ORBBS_601_5,ORBBS,601,5,2002,6/19/2002,5:37,"Cotter, Paul A",170
ORBBS_601_5,ORBBS,601,5,2004,6/11/2004,7:23,"Handel, Colleen M",163
ORBBS_601_5,ORBBS,601,5,2006,6/17/2006,6:08,"Van Hemert, Caroline R",168
ORBBS_601_5,ORBBS,601,5,2008,6/17/2008,7:09,"Handel, Colleen M",169
ORBBS_601_5,ORBBS,601,5,2010,6/10/2010,6:21,"Handel, Colleen M",161
ORBBS_601_5,ORBBS,601,5,2012,6/11/2012,6:58,"Handel, Colleen M",163
ORBBS_601_5,ORBBS,601,5,2014,6/12/2014,6:40,"Handel, Colleen M",163
ORBBS_601_5,ORBBS,601,5,2016,6/11/2016,6:28,"Pajot, Lisa M",163
ORBBS_601_5,ORBBS,601,5,2018,6/14/2018,6:47,"Handel, Colleen M",165
ORBBS_601_5,ORBBS,601,5,2020,6/15/2020,6:22,"Handel, Colleen M",167
ORBBS_601_5,ORBBS,601,5,1999,6/14/1999,5:26,"Handel, Colleen M",165
ORBBS_601_5,ORBBS,601,5,1995,6/28/1995,5:27,"Sotak, Diane L",179
ORBBS_601_5,ORBBS,601,5,1996,6/16/1996,5:28,"Ricketts, Julia C",168
ORBBS_601_5,ORBBS,601,5,1993,7/1/1993,5:39,"deZeeuw, Maureen L",182
ORBBS_601_5,ORBBS,601,5,1995,5/29/1995,5:40,"Ricketts, Julia C",149
ORBBS_601_5,ORBBS,601,5,1994,6/26/1994,5:43,"Handel, Colleen M",177
ORBBS_601_5,ORBBS,601,5,1996,5/30/1996,5:44,"Ricketts, Julia C",151
ORBBS_601_5,ORBBS,601,5,1993,6/24/1993,5:46,"deZeeuw, Maureen L",175
ORBBS_601_5,ORBBS,601,5,1994,7/1/1994,5:49,"Ricketts, Julia C",182
ORBBS_601_5,ORBBS,601,5,1995,6/13/1995,5:49,"Ricketts, Julia C",164
ORBBS_601_5,ORBBS,601,5,1994,6/2/1994,5:52,"deZeeuw, Maureen L",153
ORBBS_601_5,ORBBS,601,5,1995,6/3/1995,5:52,"Matsuoka, Steve M",154
ORBBS_601_5,ORBBS,601,5,1994,5/29/1994,5:53,"Ricketts, Julia C",149
ORBBS_601_5,ORBBS,601,5,1993,6/10/1993,5:54,"Ricketts, Julia C",161
ORBBS_601_5,ORBBS,601,5,1996,6/21/1996,5:55,"Handel, Colleen M",173
ORBBS_601_5,ORBBS,601,5,1996,5/24/1996,5:57,"Ricketts, Julia C",145
ORBBS_601_5,ORBBS,601,5,1994,6/15/1994,6:01,"Ricketts, Julia C",166
ORBBS_601_5,ORBBS,601,5,1994,5/24/1994,6:05,"Ricketts, Julia C",144
ORBBS_601_5,ORBBS,601,5,1996,5/20/1996,6:07,"Ricketts, Julia C",141
ORBBS_601_5,ORBBS,601,5,1995,5/22/1995,6:07,"Ricketts, Julia C",142
ORBBS_601_5,ORBBS,601,5,1996,6/5/1996,6:15,"Matsuoka, Steve M",157
ORBBS_601_5,ORBBS,601,5,1995,5/16/1995,6:16,"Ricketts, Julia C",136
ORBBS_601_5,ORBBS,601,5,1993,5/28/1993,6:20,"Ricketts, Julia C",148
ORBBS_601_5,ORBBS,601,5,1996,5/14/1996,6:22,"Ricketts, Julia C",135
ORBBS_601_5,ORBBS,601,5,1993,5/23/1993,6:24,"Ricketts, Julia C",143
ORBBS_601_5,ORBBS,601,5,1993,6/2/1993,6:30,"Matsuoka, Steve M",153
ORBBS_601_5,ORBBS,601,5,1997,6/11/1997,6:30,"Handel, Colleen M",162
ORBBS_601_5,ORBBS,601,5,1993,5/18/1993,6:32,"Ricketts, Julia C",138
ORBBS_601_5,ORBBS,601,5,1994,5/17/1994,6:32,"Ricketts, Julia C",137
ORBBS_601_5,ORBBS,601,5,1995,5/8/1995,6:43,"Ricketts, Julia C",128
ORBBS_601_5,ORBBS,601,5,1996,5/9/1996,6:45,"Ricketts, Julia C",130
ORBBS_601_5,ORBBS,601,5,1995,5/11/1995,6:45,"Ricketts, Julia C",131
ORBBS_601_5,ORBBS,601,5,1993,5/10/1993,6:47,"Ricketts, Julia C",130
ORBBS_601_5,ORBBS,601,5,1998,6/10/1998,6:54,"Handel, Colleen M",161
ORBBS_601_5,ORBBS,601,5,1998,6/10/1998,6:54,"Parkinson, Kristina A",161
ORBBS_601_5,ORBBS,601,5,1998,6/10/1998,6:54,"Brelsford, Alan T",161
ORBBS_601_5,ORBBS,601,5,1993,5/14/1993,6:55,"Ricketts, Julia C",134
ORBBS_601_5,ORBBS,601,5,1994,5/12/1994,7:03,"Ricketts, Julia C",132
ORBBS_601_5,ORBBS,601,5,2000,6/15/2000,7:04,"Handel, Colleen M",167
ORBBS_601_5,ORBBS,601,5,1994,5/9/1994,7:19,"Ricketts, Julia C",129
ORBBS_601_10,ORBBS,601,10,2001,6/12/2001,7:21,"Cotter, Paul A",163
ORBBS_601_10,ORBBS,601,10,2002,6/19/2002,6:52,"Cotter, Paul A",170
ORBBS_601_10,ORBBS,601,10,2004,6/11/2004,9:39,"Handel, Colleen M",163
ORBBS_601_10,ORBBS,601,10,2006,6/17/2006,8:00,"Van Hemert, Caroline R",168
ORBBS_601_10,ORBBS,601,10,2008,6/17/2008,9:38,"Handel, Colleen M",169
ORBBS_601_10,ORBBS,601,10,2010,6/10/2010,8:32,"Handel, Colleen M",161
ORBBS_601_10,ORBBS,601,10,2012,6/11/2012,8:57,"Handel, Colleen M",163
ORBBS_601_10,ORBBS,601,10,2014,6/12/2014,8:37,"Handel, Colleen M",163
ORBBS_601_10,ORBBS,601,10,2018,6/14/2018,9:07,"Handel, Colleen M",165
ORBBS_601_10,ORBBS,601,10,2016,6/11/2016,8:00,"Pajot, Lisa M",163
ORBBS_601_10,ORBBS,601,10,2020,6/15/2020,8:04,"Handel, Colleen M",167
ORBBS_601_10,ORBBS,601,10,1995,6/28/1995,6:37,"Sotak, Diane L",179
ORBBS_601_10,ORBBS,601,10,1993,7/1/1993,6:44,"deZeeuw, Maureen L",182
ORBBS_601_10,ORBBS,601,10,1996,6/16/1996,6:45,"Ricketts, Julia C",168
ORBBS_601_10,ORBBS,601,10,1995,5/29/1995,6:48,"Ricketts, Julia C",149
ORBBS_601_10,ORBBS,601,10,1996,5/30/1996,6:50,"Ricketts, Julia C",151
ORBBS_601_10,ORBBS,601,10,1995,6/13/1995,6:58,"Ricketts, Julia C",164
ORBBS_601_10,ORBBS,601,10,1999,6/14/1999,6:59,"Handel, Colleen M",165
ORBBS_601_10,ORBBS,601,10,1993,6/10/1993,7:01,"Ricketts, Julia C",161
ORBBS_601_10,ORBBS,601,10,1994,6/2/1994,7:08,"deZeeuw, Maureen L",153
ORBBS_601_10,ORBBS,601,10,1994,7/1/1994,7:08,"Ricketts, Julia C",182
ORBBS_601_10,ORBBS,601,10,1994,6/26/1994,7:10,"Handel, Colleen M",177
ORBBS_601_10,ORBBS,601,10,1996,5/20/1996,7:11,"Ricketts, Julia C",141
ORBBS_601_10,ORBBS,601,10,1993,6/24/1993,7:11,"deZeeuw, Maureen L",175
ORBBS_601_10,ORBBS,601,10,1995,5/22/1995,7:15,"Ricketts, Julia C",142
ORBBS_601_10,ORBBS,601,10,1994,5/29/1994,7:20,"Ricketts, Julia C",149
ORBBS_601_10,ORBBS,601,10,1996,5/24/1996,7:20,"Ricketts, Julia C",145
ORBBS_601_10,ORBBS,601,10,1994,5/24/1994,7:22,"Ricketts, Julia C",144
ORBBS_601_10,ORBBS,601,10,1995,6/3/1995,7:25,"Matsuoka, Steve M",154
ORBBS_601_10,ORBBS,601,10,1996,6/21/1996,7:26,"Handel, Colleen M",173
ORBBS_601_10,ORBBS,601,10,1995,5/16/1995,7:28,"Ricketts, Julia C",136
ORBBS_601_10,ORBBS,601,10,1994,6/15/1994,7:30,"Ricketts, Julia C",166
ORBBS_601_10,ORBBS,601,10,1993,5/23/1993,7:30,"Ricketts, Julia C",143
ORBBS_601_10,ORBBS,601,10,1993,5/18/1993,7:31,"Ricketts, Julia C",138
ORBBS_601_10,ORBBS,601,10,1993,5/28/1993,7:32,"Ricketts, Julia C",148
ORBBS_601_10,ORBBS,601,10,1996,5/14/1996,7:44,"Ricketts, Julia C",135
ORBBS_601_10,ORBBS,601,10,1993,5/10/1993,7:50,"Ricketts, Julia C",130
ORBBS_601_10,ORBBS,601,10,1996,6/5/1996,7:55,"Matsuoka, Steve M",157
ORBBS_601_10,ORBBS,601,10,1996,5/9/1996,7:57,"Ricketts, Julia C",130
ORBBS_601_10,ORBBS,601,10,1993,5/14/1993,7:57,"Ricketts, Julia C",134
ORBBS_601_10,ORBBS,601,10,1995,5/11/1995,7:58,"Ricketts, Julia C",131
ORBBS_601_10,ORBBS,601,10,1993,6/2/1993,7:58,"Matsuoka, Steve M",153
ORBBS_601_10,ORBBS,601,10,1995,5/8/1995,8:00,"Ricketts, Julia C",128
ORBBS_601_10,ORBBS,601,10,1994,5/17/1994,8:04,"Ricketts, Julia C",137
ORBBS_601_10,ORBBS,601,10,1997,6/11/1997,8:11,"Handel, Colleen M",162
ORBBS_601_10,ORBBS,601,10,2000,6/15/2000,8:27,"Handel, Colleen M",167
ORBBS_601_10,ORBBS,601,10,1994,5/12/1994,8:37,"Ricketts, Julia C",132
ORBBS_601_10,ORBBS,601,10,1994,5/9/1994,9:12,"Ricketts, Julia C",129
ORBBS_601_10,ORBBS,601,10,1998,6/10/1998,9:18,"Handel, Colleen M",161
ORBBS_601_10,ORBBS,601,10,1998,6/10/1998,9:18,"Parkinson, Kristina A",161
ORBBS_601_10,ORBBS,601,10,1998,6/10/1998,9:18,"Brelsford, Alan T",161
ORBBS_613_2,ORBBS,613,2,2001,6/21/2001,5:05,"Cotter, Paul A",172
ORBBS_613_2,ORBBS,613,2,2002,6/25/2002,4:40,"Cotter, Paul A",176
ORBBS_613_2,ORBBS,613,2,2006,6/22/2006,4:54,"Van Hemert, Caroline R",173
ORBBS_613_2,ORBBS,613,2,2008,6/24/2008,5:38,"Pajot, Lisa M",176
ORBBS_613_2,ORBBS,613,2,2009,6/26/2009,5:36,"Handel, Colleen M",177
ORBBS_613_2,ORBBS,613,2,2010,6/24/2010,5:06,"Pajot, Lisa M",175
ORBBS_613_2,ORBBS,613,2,2011,6/17/2011,4:59,"Pajot, Lisa M",168
ORBBS_613_2,ORBBS,613,2,2011,6/22/2011,4:46,"Pajot, Lisa M",173
ORBBS_613_2,ORBBS,613,2,2013,6/21/2013,4:55,"Pajot, Lisa M",172
ORBBS_613_2,ORBBS,613,2,2015,6/21/2015,5:15,"Pajot, Lisa M",172
ORBBS_613_2,ORBBS,613,2,2016,6/22/2016,4:47,"Pajot, Lisa M",174
ORBBS_613_2,ORBBS,613,2,2018,6/21/2018,5:00,"Pajot, Lisa M",172
ORBBS_613_2,ORBBS,613,2,2020,6/20/2020,5:08,"Pajot, Lisa M",172
ORBBS_613_2,ORBBS,613,2,2000,6/22/2000,4:55,"Pajot, Lisa M",174
ORBBS_613_2,ORBBS,613,2,1999,6/21/1999,4:58,"Matsuoka, Steve M",172
ORBBS_613_2,ORBBS,613,2,1997,6/23/1997,5:01,"Handel, Colleen M",174
ORBBS_613_2,ORBBS,613,2,1996,6/19/1996,5:05,"Matsuoka, Steve M",171
ORBBS_613_2,ORBBS,613,2,1993,6/21/1993,5:06,"Matsuoka, Steve M",172
ORBBS_613_2,ORBBS,613,2,1995,6/19/1995,5:07,"Matsuoka, Steve M",170
ORBBS_613_2,ORBBS,613,2,1998,6/23/1998,5:08,"Handel, Colleen M",174
ORBBS_613_2,ORBBS,613,2,1994,6/22/1994,5:22,"Matsuoka, Steve M",173
ORBBS_604_6,ORBBS,604,6,2001,6/13/2001,6:30,"Cotter, Paul A",164
ORBBS_604_6,ORBBS,604,6,2001,6/19/2001,5:35,"Senner, Nathan R",170
ORBBS_604_6,ORBBS,604,6,2002,6/14/2002,5:47,"Senner, Nathan R",165
ORBBS_604_6,ORBBS,604,6,2002,6/14/2002,5:47,"Cotter, Paul A",165
ORBBS_604_6,ORBBS,604,6,2004,6/15/2004,7:49,"Handel, Colleen M",167
ORBBS_604_6,ORBBS,604,6,2006,6/13/2006,8:06,"Handel, Colleen M",164
ORBBS_604_6,ORBBS,604,6,2008,6/18/2008,6:58,"Handel, Colleen M",170
ORBBS_604_6,ORBBS,604,6,2010,6/11/2010,7:14,"Handel, Colleen M",162
ORBBS_604_6,ORBBS,604,6,2012,6/15/2012,7:23,"Handel, Colleen M",167
ORBBS_604_6,ORBBS,604,6,2014,6/14/2014,6:53,"Handel, Colleen M",165
ORBBS_604_6,ORBBS,604,6,2016,6/12/2016,6:19,"Pajot, Lisa M",164
ORBBS_604_6,ORBBS,604,6,2018,6/15/2018,6:51,"Handel, Colleen M",166
ORBBS_604_6,ORBBS,604,6,2020,6/12/2020,6:56,"Handel, Colleen M",164
ORBBS_604_6,ORBBS,604,6,1997,6/13/1997,5:44,"deZeeuw, Maureen L",164
ORBBS_604_6,ORBBS,604,6,1995,6/17/1995,5:45,"Sotak, Diane L",168
ORBBS_604_6,ORBBS,604,6,2005,6/17/2005,5:47,"deZeeuw, Maureen L",168
ORBBS_604_6,ORBBS,604,6,1996,6/28/1996,5:52,"deZeeuw, Maureen L",180
ORBBS_604_6,ORBBS,604,6,1999,6/15/1999,5:55,"Brelsford, Alan T",166
ORBBS_604_6,ORBBS,604,6,1994,6/26/1994,6:05,"Ricketts, Julia C",177
ORBBS_604_6,ORBBS,604,6,1994,6/13/1994,6:06,"deZeeuw, Maureen L",164
ORBBS_604_6,ORBBS,604,6,1995,6/22/1995,6:07,"Matsuoka, Steve M",173
ORBBS_604_6,ORBBS,604,6,1993,6/14/1993,6:07,"deZeeuw, Maureen L",165
ORBBS_604_6,ORBBS,604,6,1996,6/12/1996,6:10,"Handel, Colleen M",164
ORBBS_604_6,ORBBS,604,6,1993,6/5/1993,6:10,"Ricketts, Julia C",156
ORBBS_604_6,ORBBS,604,6,1995,5/27/1995,6:19,"Sotak, Diane L",147
ORBBS_604_6,ORBBS,604,6,1994,5/31/1994,6:20,"Handel, Colleen M",151
ORBBS_604_6,ORBBS,604,6,1995,6/2/1995,6:21,"deZeeuw, Maureen L",153
ORBBS_604_6,ORBBS,604,6,2000,6/19/2000,6:23,"Handel, Colleen M",171
ORBBS_604_6,ORBBS,604,6,1993,5/24/1993,6:28,"deZeeuw, Maureen L",144
ORBBS_604_6,ORBBS,604,6,1996,5/29/1996,6:29,"Handel, Colleen M",150
ORBBS_604_6,ORBBS,604,6,1993,5/28/1993,6:29,"deZeeuw, Maureen L",148
ORBBS_604_6,ORBBS,604,6,1994,5/23/1994,6:31,"Handel, Colleen M",143
